blob_id,ra,dec,l,b
0,137.84615384615387,-38.03126526624328,262.38208538459645,6.951430205694894
0,137.6703296703297,-38.119198827552516,262.35270637710977,6.79006541043864
0,137.49450549450552,-38.20713238886175,262.3237682806375,6.628766603186231
0,137.40659340659343,-38.382999511480214,262.40741026258934,6.459106434413994
0,137.23076923076925,-38.47093307278945,262.3792770514129,6.298099833224404
0,137.14285714285717,-38.64680019540791,262.4635049799009,6.12885503676488
0,136.96703296703296,-38.558866634098685,262.30513701214903,6.086242114164337
0,136.7912087912088,-38.382999511480214,262.0810958209603,6.102050055014584
0,136.6153846153846,-38.382999511480214,261.9883847471049,5.999601066284806
0,136.52747252747253,-38.558866634098685,262.0737678620856,5.830918672002243
0,136.35164835164835,-38.64680019540791,262.04753950879154,5.669886547750727
0,136.17582417582418,-38.47093307278945,261.82367086735906,5.684226892645578
0,136.0879120879121,-38.382999511480214,261.71163814490177,5.691110947072216
0,135.9120879120879,-38.47093307278945,261.68606687325814,5.5296885388581485
0,135.73626373626374,-38.558866634098685,261.66093063168614,5.368342690086243
0,135.64835164835165,-38.73473375671715,261.74804316848946,5.2006547371552365
0,135.56043956043956,-38.91060087933561,261.83538271880997,5.0331650454883645
0,135.3846153846154,-38.998534440644846,261.81140809138896,4.872365338128262
0,135.2087912087912,-38.998534440644846,261.7212998415392,4.76936341600374
0,135.12087912087912,-38.82266731802638,261.5430506278137,4.8330699724710575
0,135.03296703296704,-38.73473375671715,261.43131801081523,4.838877265752997
0,134.85714285714286,-38.82266731802638,261.4081569604233,4.677672350822369
0,134.76923076923077,-38.998534440644846,261.49702086892256,4.511051231368282
0,134.5934065934066,-39.08646800195408,261.474655446552,4.350168013316321
0,134.5054945054945,-38.91060087933561,261.29611743506456,4.412676731930986
0,134.32967032967034,-38.73473375671715,261.0727568775921,4.422654792092687
0,134.24175824175825,-38.82266731802638,261.0953881487974,4.313476162915048
0,134.06593406593407,-38.91060087933561,261.0738279840642,4.152196551294834
0,133.97802197802199,-39.08646800195408,261.1642051510262,3.9864551048544223
0,133.8021978021978,-38.91060087933561,260.94113034118743,3.9953668524447354
0,133.71428571428572,-38.82266731802638,260.8295027629412,3.9995417726731017
0,133.53846153846155,-38.73473375671715,260.6737015405471,3.9509371535075273
0,133.45054945054946,-38.91060087933561,260.76498682074373,3.78563367916845
0,133.27472527472528,-38.998534440644846,260.7450161735514,3.624295887890973
0,133.1868131868132,-39.17440156326332,260.83689623139634,3.4594450616210555
0,133.01098901098902,-39.262335124572544,260.8177152344607,3.298444753536231
0,132.92307692307693,-39.438202247191015,260.9101954382573,3.134051952688443
0,132.74725274725276,-39.35026868588178,260.7557231862059,3.0850290156056968
0,132.57142857142858,-39.17440156326332,260.5330869206237,3.091220391023411
0,132.3956043956044,-39.17440156326332,260.4467843370883,2.9856199129319436
0,132.30769230769232,-39.35026868588178,260.54035792559296,2.821825099219175
