blob_id,ra,dec,l,b
0,161.84615384615387,-42.42794333170494,279.76859417096887,14.79608208116384
0,161.6703296703297,-42.515876893014166,279.693835604872,14.657071467803666
0,161.6703296703297,-42.691744015632636,279.7803754483495,14.502427788767822
0,161.6703296703297,-42.8676111382511,279.86679452940876,14.34775246432472
0,161.6703296703297,-43.04347826086957,279.9530943332917,14.193045890031424
0,161.5824175824176,-43.1314118221788,279.93801778774696,14.085154154530846
0,161.49450549450552,-43.30727894479727,279.96639807856803,13.900018567356335
0,161.31868131868134,-43.395212506106496,279.89407408739663,13.761647206657035
0,161.23076923076925,-43.571079628724966,279.92330236806845,13.576737966462208
0,160.967032967033,-43.48314606741573,279.7073462940191,13.561634214938126
0,160.8791208791209,-43.30727894479727,279.56218560854785,13.68454561453464
0,160.79120879120882,-43.21934538348803,279.46061912666414,13.730307949476652
0,160.61538461538464,-43.1314118221788,279.3012366450158,13.7445540718034
0,160.43956043956044,-43.21934538348803,279.23052539531113,13.605081648626014
0,160.35164835164835,-43.04347826086957,279.0840479987398,13.726685009438198
0,160.17582417582418,-42.955544699560335,278.9242422614248,13.739695725520729
0,159.9120879120879,-42.8676111382511,278.7066955766021,13.720119407680512
0,159.73626373626374,-42.8676111382511,278.5917831407477,13.655768126436978
0,159.56043956043956,-42.955544699560335,278.5225341012216,13.515111288405935
0,159.2967032967033,-42.955544699560335,278.3511267057748,13.417791789366028
0,159.12087912087912,-43.04347826086957,278.2830075967094,13.276813284939312
0,159.12087912087912,-43.21934538348803,278.3747225606608,13.125299912706463
0,159.03296703296704,-43.30727894479727,278.3639758012286,13.017035857849823
0,158.85714285714286,-43.395212506106496,278.29706812989457,12.876229122453582
0,158.6813186813187,-43.48314606741573,278.230703446841,12.7353632448647
0,158.5934065934066,-43.659013190034194,278.2671260333615,12.55172468708177
0,158.6813186813187,-43.834880312652665,278.41532331428607,12.433286161236051
0,158.5934065934066,-43.9228138739619,278.4057468250101,12.325303416441463
0,158.6813186813187,-44.01074743527113,278.5074717277404,12.28220061103984
0,158.85714285714286,-44.1866145578896,278.7104323156597,12.195421296886108
0,159.03296703296704,-44.274548119198826,278.86715412890396,12.183684065242485
0,159.2967032967033,-44.274548119198826,279.0339047638251,12.279084626143279
0,159.47252747252747,-44.36248168050806,279.19042712121114,12.26624942547674
0,159.64835164835165,-44.274548119198826,279.25691275829456,12.405312157185877
0,159.82417582417582,-44.36248168050806,279.41344098016674,12.391694134559046
0,160.0,-44.274548119198826,279.4806876024952,12.530422166813613
0,160.17582417582418,-44.274548119198826,279.59286146917793,12.592556307102196
0,160.26373626373626,-44.450415241817296,279.7375146000573,12.470326773949738
0,160.0879120879121,-44.538348803126524,279.670026155315,12.332060610710815
0,160.0,-44.714215925744995,279.7031596601685,12.148225287980832
0,159.82417582417582,-44.80214948705423,279.6367340674163,12.010020011135413
0,159.64835164835165,-44.89008304836346,279.5708507968003,11.871753587973991
0,159.47252747252747,-44.97801660967269,279.50550891399604,11.733427841301188
0,159.2967032967033,-45.06595017098193,279.4407074931925,11.595044590231065
0,159.2087912087912,-44.89008304836346,279.29550909478803,11.71576893089057
0,159.03296703296704,-44.80214948705423,279.14027117067593,11.72874229092859
0,158.76923076923077,-44.714215925744995,278.9298989116955,11.709415075090543
0,158.5934065934066,-44.714215925744995,278.820193306894,11.645626436207595
0,158.41758241758242,-44.62628236443576,278.6645462238125,11.656999349089837
0,158.41758241758242,-44.450415241817296,278.5722052322943,11.807846814100515
0,158.5054945054945,-44.274548119198826,278.53495859906866,11.99101657013618
0,158.41758241758242,-44.1866145578896,278.43350262199857,12.034061925171585
0,158.24175824175825,-44.274548119198826,278.3695165028421,11.893754514006934
0,158.06593406593407,-44.274548119198826,278.25946553843,11.828570984529831
0,157.8901098901099,-44.274548119198826,278.14961004736534,11.763114574186122
0,157.71428571428572,-44.1866145578896,277.99295621688856,11.7723207041973
0,157.53846153846155,-44.09868099658036,277.83610891424047,11.781014534293016
0,157.53846153846155,-43.9228138739619,277.74162794237515,11.930611947067943
0,157.62637362637363,-43.834880312652665,277.749509984725,12.038724479136361
0,157.45054945054946,-43.74694675134343,277.59184042996134,12.046725615330564
0,157.27472527472528,-43.834880312652665,277.5291633548718,11.905013704224006
0,157.1868131868132,-43.9228138739619,277.521842847388,11.796863633902774
0,157.36263736263737,-44.01074743527113,277.6790703777543,11.78919564570541
0,157.36263736263737,-44.1866145578896,277.7738624713089,11.639816520592527
0,157.62637362637363,-44.274548119198826,277.9851941700817,11.664419895399075
0,157.62637362637363,-44.450415241817296,278.07928878616923,11.514644075472415
0,157.45054945054946,-44.538348803126524,278.0174792422675,11.373959519488594
0,157.27472527472528,-44.62628236443576,277.95620361230175,11.233231875403972
0,157.0989010989011,-44.714215925744995,277.8954609784388,11.092462908743855
0,156.92307692307693,-44.80214948705423,277.8352504323021,10.951654381721639
0,156.65934065934067,-44.80214948705423,277.6740779667418,10.85179875414216
0,156.4835164835165,-44.714215925744995,277.5187627993458,10.859054096221774
0,156.30769230769232,-44.538348803126524,277.31492509815115,10.939823182267293
0,156.21978021978023,-44.36248168050806,277.1643025351804,11.053867067817158
0,156.04395604395606,-44.274548119198826,277.00802318224544,11.059530092622698
0,156.04395604395606,-44.01074743527113,276.8618477590938,11.280947059968907
0,155.95604395604397,-43.9228138739619,276.75890416306964,11.320259391358503
0,155.7802197802198,-43.834880312652665,276.6016543982975,11.324707427361938
0,155.6923076923077,-44.01074743527113,276.6458285467791,11.142879293876524
0,155.60439560439562,-44.1866145578896,276.69030462964105,10.961193764846794
0,155.7802197802198,-44.36248168050806,276.89566704682886,10.882976260538479
0,155.95604395604397,-44.450415241817296,277.0517118713815,10.877761315559916
0,156.04395604395606,-44.538348803126524,277.1539779115248,10.838043021381766
0,156.21978021978023,-44.62628236443576,277.30965246210627,10.831998764591098
0,156.3956043956044,-44.80214948705423,277.5133441421585,10.751346791675214
0,156.57142857142858,-44.89008304836346,277.6684484189138,10.744156973344893
0,156.65934065934067,-44.97801660967269,277.7698692900442,10.703225092322386
0,156.83516483516485,-45.06595017098193,277.9245894884976,10.695209591892548
0,157.01098901098902,-45.24181729360039,278.1265713873116,10.612137995395186
0,157.1868131868132,-45.329750854909626,278.2807023436762,10.602982523711914
0,157.27472527472528,-45.41768441621886,278.381258678273,10.560844726199077
0,157.45054945054946,-45.50561797752809,278.53499188703864,10.550867545080964
0,157.62637362637363,-45.68148510014656,278.7352255867189,10.465392155788708
0,157.8021978021978,-45.76941866145579,278.888350798563,10.45428106325123
0,157.97802197802199,-45.85735222276502,279.0412714400259,10.44266564506162
0,158.06593406593407,-45.94528578407426,279.140737493119,10.399017014849186
0,158.24175824175825,-46.033219345383486,279.29324336481574,10.386585186683693
0,158.41758241758242,-46.209086468001956,279.49127265440427,10.298098744355311
0,158.5934065934066,-46.29702002931119,279.6431471789828,10.284541053324642
0,158.76923076923077,-46.38495359062042,279.7948066708182,10.270482113272225
0,158.85714285714286,-46.472887151929655,279.89315233327125,10.22533604693043
0,159.03296703296704,-46.56082071323889,280.0443802705012,10.210466520021201
0,159.2087912087912,-46.73668783585735,280.2401454596498,10.118996563170084
0,159.3846153846154,-46.82462139716659,280.3907190675939,10.103009937892251
0,159.56043956043956,-46.912554958475816,280.54106731154036,10.086525459656741
0,159.64835164835165,-47.00048851978505,280.6382631324476,10.039896289122266
0,159.82417582417582,-47.088422081094286,280.7881632983506,10.022607558696967
0,160.0,-47.26428920371275,280.9816060395965,9.928183473699198
0,160.17582417582418,-47.352222765021985,281.13082929323997,9.909787107462636
0,160.35164835164835,-47.44015632633122,281.27981699786625,9.890896596687709
0,160.52747252747255,-47.52808988764045,281.4285670710468,9.871512642445687
0,160.61538461538464,-47.61602344894968,281.5243576045359,9.823111631055529
0,160.79120879120882,-47.70395701025892,281.6726400092863,9.802931583134463
0,160.967032967033,-47.87982413287738,281.86324527569326,9.704979170530581
0,161.14285714285717,-47.967757694186616,282.01082402108443,9.683703615667703
0,161.31868131868134,-48.05569125549585,282.1581551397222,9.661938692682927
0,161.49450549450552,-48.14362481680508,282.305236583947,9.63968517733681
0,161.5824175824176,-48.231558378114315,282.3995806642715,9.589535576189006
0,161.75824175824178,-48.31949193942355,282.546175278734,9.566494829908784
0,161.93406593406596,-48.40742550073278,282.692514904754,9.542967744491628
0,162.10989010989013,-48.58329262335125,282.8797264442014,9.440938409708908
0,162.2857142857143,-48.67122618466048,283.02533183348925,9.416331082218653
0,162.46153846153848,-48.75915974596971,283.17067575281754,9.391240441610043
0,162.63736263736266,-48.847093307278946,283.31575619944243,9.365667348332297
0,162.81318681318683,-48.93502686858818,283.46057117686723,9.339612674961767
0,162.90109890109892,-49.02296042989741,283.5529436000747,9.287149462735167
0,163.0769230769231,-49.110893991206645,283.6972466661817,9.260320280801215
0,163.25274725274727,-49.19882755251588,283.841279100086,9.233012022127198
0,163.51648351648353,-49.28676111382511,284.0371366897389,9.23059605320645
0,163.51648351648353,-49.02296042989741,283.9189676189711,9.467229490409608
0,163.7802197802198,-49.02296042989741,284.07640214713865,9.543392856764166
0,163.95604395604397,-49.110893991206645,284.220443431587,9.514702669504622
0,164.04395604395606,-49.19882755251588,284.31174594977097,9.46058756924078
0,164.21978021978023,-49.28676111382511,284.45525716413084,9.431129869814145
0,164.3956043956044,-49.37469467513434,284.59848672188076,9.401196757482529
0,164.57142857142858,-49.46262823644358,284.7414326756169,9.370789213136117
0,164.74725274725276,-49.63849535906204,284.9219580220425,9.260309218573
0,164.92307692307693,-49.726428920371276,285.06410652642984,9.228853754198816
0,165.0989010989011,-49.81436248168051,285.2059652775726,9.196927434994075
0,165.27472527472528,-49.90229604298974,285.34753236336553,9.164531290034796
0,165.45054945054946,-49.990229604298975,285.4888058795395,9.13166635967194
0,165.62637362637363,-50.07816316560821,285.62978392975305,9.098333695463102
0,165.8021978021978,-50.16609672691744,285.7704646256819,9.064534360103549
0,165.97802197802199,-50.25403028822667,285.91084608710605,9.030269427356766
0,166.15384615384616,-50.34196384953591,286.0509264419961,8.99553998198463
0,166.24175824175825,-50.42989741084514,286.1388203326771,8.937775994479805
0,166.41758241758242,-50.51783097215437,286.278331956322,8.902303274601982
0,166.5934065934066,-50.605764533463606,286.417537674395,8.866369093316239
0,166.76923076923077,-50.69369809477284,286.556435646546,8.829974574315735
0,166.94505494505495,-50.78163165608207,286.6950240409675,8.793120851955528
0,167.12087912087912,-50.78163165608207,286.7985016641571,8.836738882718308
0,167.2087912087912,-50.605764533463606,286.78085761735343,9.020387236727252
0,167.2967032967033,-50.51783097215437,286.79825861582145,9.123128611354193
0,167.47252747252747,-50.605764533463606,286.93705381973837,9.085372798319048
0,167.64835164835165,-50.69369809477284,287.0755336240417,9.04715944605687
0,167.82417582417582,-50.78163165608207,287.2136962173329,9.008489732108242
0,168.0,-50.869565217391305,287.3515397972817,8.96936484439781
0,168.17582417582418,-51.045432340009775,287.5225439242092,8.84831159002886
0,168.35164835164838,-51.133365901319,287.65951313987705,8.808189127677023
0,168.52747252747255,-51.22129946262824,287.79615772895613,8.76761572218254
0,168.70329670329673,-51.30923302393747,287.9324759306456,8.726592603910266
0,168.8791208791209,-51.3971665852467,288.0684659934994,8.685121013199218
0,169.05494505494508,-51.485100146555936,288.2041261754821,8.643202200286307
0,169.23076923076925,-51.57303370786517,288.3394547440224,8.600837425229914
0,169.40659340659343,-51.6609672691744,288.47444997606493,8.55802795783311
0,169.5824175824176,-51.748900830483635,288.6091101581194,8.514775077566705
0,169.75824175824178,-51.83683439179287,288.7434335863089,8.471080073492315
0,169.93406593406596,-51.924767953102105,288.8774185664152,8.426944244184888
0,170.10989010989013,-52.01270151441133,289.0110634139226,8.382368897655406
0,170.19780219780222,-52.10063507572057,289.093158030471,8.318674866408893
0,170.19780219780222,-52.364435759648266,289.1854921510248,8.071210831377151
0,170.3736263736264,-52.54030288226673,289.34832668484125,7.943109642540626
0,170.54945054945057,-52.628236443575965,289.48006323397266,7.89706767806362
0,170.72527472527474,-52.7161700048852,289.6114529072017,7.850593648544221
0,170.90109890109892,-52.804103566194435,289.74249408297874,7.8036889092062385
0,171.0769230769231,-52.89203712750366,289.87318514951454,7.7563548241535445
0,171.25274725274727,-52.9799706888129,290.0035245048089,7.708592766293218
0,171.42857142857144,-53.06790425012213,290.1335105566776,7.660404117258613
0,171.60439560439562,-53.15583781143136,290.26314172277716,7.611790267332216
0,171.7802197802198,-53.243771372740596,290.39241643062803,7.56275261536889
0,171.7802197802198,-53.41963849535907,290.44968050075755,7.396302508139852
0,171.6923076923077,-53.59550561797753,290.4571342169717,7.212977498268512
0,171.51648351648353,-53.507572056668295,290.32873432410105,7.262157857835592
0,171.34065934065936,-53.41963849535907,290.19997793333863,7.31091653542997
0,171.16483516483518,-53.33170493404983,290.0708666044791,7.359252131380252
0,170.989010989011,-53.243771372740596,289.9414019070138,7.407163254504349
0,170.81318681318683,-53.33170493404983,289.8713193860141,7.289059140599518
0,170.81318681318683,-53.59550561797753,289.96083788309573,7.0406604418805685
0,170.989010989011,-53.683439179286765,290.089491431243,6.992769888075808
0,171.16483516483518,-53.77137274059599,290.21779221347185,6.9444565837901715
0,171.42857142857144,-53.85930630190523,290.39507241450275,6.912738316265157
0,171.60439560439562,-53.94723986321446,290.5226009409345,6.863413622458856
0,171.7802197802198,-54.03517342452369,290.64977137476114,6.81367076265352
0,171.95604395604397,-54.123106985832926,290.7765821876489,6.763511153981323
0,172.13186813186815,-54.21104054714216,290.9030318608468,6.712936221758675
0,172.30769230769232,-54.2989741084514,291.02911888520043,6.661947399411692
0,172.4835164835165,-54.386907669760625,291.15484176116377,6.61054612840178
0,172.65934065934067,-54.47484123106986,291.28019899880917,6.558733858151298
0,172.83516483516485,-54.562774792379095,291.40518911783556,6.506512045969337
0,173.01098901098902,-54.65070835368832,291.52981064757563,6.4538821569777065
0,173.1868131868132,-54.65070835368832,291.62738030544244,6.4846869168817864
0,173.36263736263737,-54.73864191499756,291.7514949760225,6.431317830003374
0,173.53846153846155,-54.82657547630679,291.87523684986166,6.377544473905355
0,173.8021978021978,-54.91450903761602,292.04721451441446,6.338175396162248
0,173.97802197802199,-55.002442598925256,292.1701357867105,6.283433089303426
0,174.15384615384616,-55.09037616023449,292.2926793480347,6.228291458970336
0,174.24175824175825,-55.17830972154373,292.3664478143794,6.1584383648625955
0,174.15384615384616,-55.35417684416219,292.36883517939145,5.975592760904764
0,174.24175824175825,-55.53004396678065,292.4674869306587,5.821363778055616
0,174.41758241758242,-55.61797752808989,292.5884022232422,5.765316982192023
0,174.6813186813187,-55.70591108939912,292.75672974789074,5.722731565661717
0,174.85714285714286,-55.79384465070835,292.87680573679984,5.665739573969605
0,175.03296703296704,-55.881778212017586,292.9964966146385,5.608358490699701
0,175.2087912087912,-55.96971177332682,293.11580103842647,5.550589874081563
0,175.3846153846154,-56.05764533463606,293.23471767464565,5.492435289125419
0,175.56043956043956,-56.145578895945285,293.35324519922403,5.433896307552096
0,175.73626373626374,-56.145578895945285,293.4481332187775,5.459807340274895
0,175.9120879120879,-56.23351245725452,293.5661147612372,5.400567502850268
0,176.0,-56.145578895945285,293.5906041050542,5.498194352214976
0,176.0,-55.881778212017586,293.52185130875495,5.752967358272216
0,176.1758241758242,-55.96971177332682,293.64030812031376,5.693438069001632
0,176.35164835164838,-56.05764533463606,293.7583705200862,5.633527991754556
0,176.52747252747255,-56.05764533463606,293.8538175590622,5.65834646131265
0,176.70329670329673,-56.145578895945285,293.9713246328436,5.597740069955417
0,176.967032967033,-56.23351245725452,294.1360229226587,5.54875337776344
0,177.14285714285717,-56.321446018563755,294.25265107561364,5.487237944681278
0,177.31868131868134,-56.40937957987298,294.3688779775542,5.425349653250766
0,177.49450549450552,-56.49731314118222,294.4847023898259,5.363090141586824
