event_name,overlap_pct,beta_center,lambda_center,erass_number,observation_time_center_utc,time_relative_to_gw_detection,observation_time_window
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 01:38:29.862,+197d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 05:38:29.862,+197d 5h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 09:38:29.862,+197d 9h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 13:38:29.862,+197d 13h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 17:38:29.862,+197d 17h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-02 21:38:29.862,+197d 21h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS1,2020-02-03 01:38:29.862,+198d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 01:38:29.862,+513d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 05:38:29.862,+513d 5h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 09:38:29.862,+513d 9h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 13:38:29.862,+513d 13h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 17:38:29.862,+513d 17h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-14 21:38:29.862,+513d 21h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS2,2020-12-15 01:38:29.862,+514d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 01:38:29.862,+562d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 05:38:29.862,+562d 5h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 09:38:29.862,+562d 9h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 13:38:29.862,+562d 13h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 17:38:29.862,+562d 17h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-01 21:38:29.862,+562d 21h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS3,2021-02-02 01:38:29.862,+563d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 01:38:29.862,+882d 1h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 05:38:29.862,+882d 5h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 09:38:29.862,+882d 9h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 13:38:29.862,+882d 13h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 17:38:29.862,+882d 17h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-18 21:38:29.862,+882d 21h 29m 53.9s,11.304208599376693d
GW190720_000836,88.3271,57.746562,312.134567,eRASS4,2021-12-19 01:38:29.862,+883d 1h 29m 53.9s,11.304208599376693d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 01:00:40.261,+171d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 05:00:40.261,+171d 19h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 09:00:40.261,+171d 23h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 13:00:40.261,+172d 3h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 17:00:40.261,+172d 7h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-26 21:00:40.261,+172d 11h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS1,2019-12-27 01:00:40.261,+172d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 01:00:40.261,+525d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 05:00:40.261,+525d 19h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 09:00:40.261,+525d 23h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 13:00:40.261,+526d 3h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 17:00:40.261,+526d 7h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-14 21:00:40.261,+526d 11h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS2,2020-12-15 01:00:40.261,+526d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 01:00:40.261,+536d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 05:00:40.261,+536d 19h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 09:00:40.261,+536d 23h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 13:00:40.261,+537d 3h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 17:00:40.261,+537d 7h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-25 21:00:40.261,+537d 11h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS3,2020-12-26 01:00:40.261,+537d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 01:00:40.261,+894d 15h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 05:00:40.261,+894d 19h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 09:00:40.261,+894d 23h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 13:00:40.261,+895d 3h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 17:00:40.261,+895d 7h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-18 21:00:40.261,+895d 11h 27m 14.3s,359.9974395141077d
GW190707_093326,57.4087,1.006513,273.485001,eRASS4,2021-12-19 01:00:40.261,+895d 15h 27m 14.3s,359.9974395141077d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 01:25:04.497,+216d 11h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 05:25:04.497,+216d 15h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 09:25:04.497,+216d 19h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 13:25:04.497,+216d 23h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 17:25:04.497,+217d 3h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-04 21:25:04.497,+217d 7h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS1,2020-05-05 01:25:04.497,+217d 11h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS2,2020-06-11 01:25:04.497,+254d 11h 49m 23.5s,359.99963019455555d
GW190930_133541,57.2738,37.612419,43.350323,eRASS2,2020-06-11 05:25:04.497,+254d 15h 49m 23.5s,359.99963019455555d
